"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id"
"ld0269",29,2016-12-22,"S1",2018-01-15,1,"FK","JC","","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.49,30,-0.713349887877465,3.40119738166216,675
"ld0269",29,2016-12-22,"S1",2018-03-06,0,"FK","JC","","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.481,31,-0.731888008876376,3.43398720448515,676
"ld0269",29,2016-12-22,"S1",2018-06-21,0,"FK","JC","","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.773,33,-0.257476230394715,3.49650756146648,677
"ld0269",29,2016-12-22,"S1",2018-06-21,1,"FK","JC","","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.773,33,-0.257476230394715,3.49650756146648,678
"ld0269",29,2016-12-22,"S1",2018-07-31,0,"TF","JC","","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.962,34,-0.0387408283164306,3.52636052461616,679
"ld0269",29,2016-12-22,"S1",2018-12-03,0,"VF",NA,"e065","egg0090","23/11/2016",7.9,0.108,5.1,"Y","ALIVE",NA,0.782,33,-0.245900538436826,3.49650756146648,680
"ld0270",29,2016-12-23,"S1",2016-12-23,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.127,18.623,-2.06356819252355,2.92439737594937,681
"ld0270",29,2016-12-23,"S1",2017-01-05,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.309,25.411,-1.17441400208439,3.23518215114251,682
"ld0270",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.168,20.322,-1.78379129957888,3.01170404306369,683
"ld0270",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.202,20.769,-1.59948758158093,3.033461490364,684
"ld0270",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.209,21.534,-1.56542102701733,3.06963308139353,685
"ld0270",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.218,20.94,-1.52326021619305,3.04166120544239,686
"ld0270",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.285,22.993,-1.25526609871349,3.13518982177986,687
"ld0270",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.313,25.569,-1.16155208844198,3.24138068020827,688
"ld0270",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.321,26,-1.13631415585212,3.25809653802148,689
"ld0270",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.357,26,-1.0300194972025,3.25809653802148,690
"ld0270",29,2016-12-23,"S1",2017-11-07,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.463,27.5,-0.770028224895903,3.31418600467253,691
"ld0270",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.508,29.5,-0.677273831403655,3.38439026334577,692
"ld0270",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.484,29.5,-0.725670372265505,3.38439026334577,693
"ld0270",29,2016-12-23,"S1",2018-06-21,0,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.628,32,-0.465215112513938,3.46573590279973,694
"ld0270",29,2016-12-23,"S1",2018-06-21,1,"FK","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.628,32,-0.465215112513938,3.46573590279973,695
"ld0270",29,2016-12-23,"S1",2018-07-31,0,"TF","JC","","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.795,33,-0.229413164327805,3.49650756146648,696
"ld0270",29,2016-12-23,"S1",2018-09-02,0,"TF",NA,"","egg0109","24/11/2016",8.47,0.152,5.73,"Y","ALIVE",NA,0.713,33,-0.338273858567841,3.49650756146648,697
"ld0271",29,2016-12-23,"S1",2016-12-23,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.108,19.082,-2.22562405185792,2.94874548232965,698
"ld0271",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.16,19.871,-1.83258146374831,2.98926138242368,699
"ld0271",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.166,20.953,-1.79576749062559,3.04228183420697,700
"ld0271",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.197,20.785,-1.62455155024415,3.0342315727046,701
"ld0271",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.22,20.976,-1.51412773262978,3.04337892702134,702
"ld0271",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.273,24.167,-1.29828348379718,3.18498806620084,703
"ld0271",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.301,26.01,-1.20064501423326,3.25848107946056,704
"ld0271",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.296,25,-1.21739582465808,3.2188758248682,705
"ld0271",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.317,25,-1.14885350510486,3.2188758248682,706
"ld0271",29,2016-12-23,"S1",2017-11-07,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.334,26.5,-1.09661428600544,3.27714473299218,707
"ld0271",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.36,26.5,-1.02165124753198,3.27714473299218,708
"ld0271",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0087","23/11/2016",8.5,0.127,4.73,"Y","DEAD",2018-04-03,0.371,28,-0.991553216374702,3.3322045101752,709
"ld0272",29,2016-12-23,"S1",2016-12-23,0,"FK","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.127,19.036,-2.06356819252355,2.94633192325886,710
"ld0272",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.182,21.11,-1.70374859190534,3.04974686186023,711
"ld0272",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.197,20.821,-1.62455155024415,3.03596209277306,712
"ld0272",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.222,22.724,-1.50507789710986,3.12342163469488,713
"ld0272",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.248,23.358,-1.39432653281715,3.15093953785637,714
"ld0272",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.293,23.94,-1.22758266996507,3.17555070012983,715
"ld0272",29,2016-12-23,"S1",2017-04-28,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.348,25.449,-1.05555279920766,3.23667644949371,716
"ld0272",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.33,25.302,-1.10866262452161,3.23088344399248,717
"ld0272",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.343,25.5,-1.0700248318162,3.23867845216438,718
"ld0272",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.384,27,-0.95711272639441,3.29583686600433,719
"ld0272",29,2016-12-23,"S1",2017-11-14,0,"FK","JC","","egg0108","24/11/2016",9.02,0.148,5.48,"","DEAD",2018-01-07,0.503,31,-0.687165108882398,3.43398720448515,720
"ld0273",29,2016-12-23,"S1",2016-12-23,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.095,17.161,-2.3538783873816,2.84263936742017,721
"ld0273",29,2016-12-23,"S1",2017-01-05,0,"JC","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.245,22.36,-1.40649706843741,3.1072736482869,722
"ld0273",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.14,18.291,-1.96611285637283,2.90640913559379,723
"ld0273",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.174,19.872,-1.74869997976761,2.98931170575107,724
"ld0273",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.16,20.672,-1.83258146374831,3.02878012760019,725
"ld0273",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.189,23.495,-1.66600826392249,3.15678763255478,726
"ld0273",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.248,22.716,-1.39432653281715,3.12306952201519,727
"ld0273",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.323,25,-1.13010295575948,3.2188758248682,728
"ld0273",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.344,25,-1.06711362160874,3.2188758248682,729
"ld0273",29,2016-12-23,"S1",2017-11-07,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.366,25.5,-1.00512194558077,3.23867845216438,730
"ld0273",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.34,26,-1.07880966137193,3.25809653802148,731
"ld0273",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.372,27,-0.988861424708991,3.29583686600433,732
"ld0273",29,2016-12-23,"S1",2018-06-21,0,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.568,28,-0.565633860260986,3.3322045101752,733
"ld0273",29,2016-12-23,"S1",2018-06-21,1,"FK","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.568,28,-0.565633860260986,3.3322045101752,734
"ld0273",29,2016-12-23,"S1",2018-07-31,0,"TF","JC","","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.675,30,-0.393042588109607,3.40119738166216,735
"ld0273",29,2016-12-23,"S1",2018-09-02,0,"TF",NA,"","egg0096","24/11/2016",8.2,0.105,4.99,"","ALIVE",NA,0.585,31,-0.536143431750281,3.43398720448515,736
"ld0274",29,2016-12-23,"S1",2016-12-23,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.119,18.755,-2.12863178587061,2.93146038353385,737
"ld0274",29,2016-12-23,"S1",2017-01-05,0,"JC","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.302,23.671,-1.19732826160727,3.16425067020425,738
"ld0274",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.163,19.699,-1.81400507817537,2.98056787303422,739
"ld0274",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.179,20.508,-1.72036947314138,3.02081505392145,740
"ld0274",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.204,19.688,-1.58963528513792,2.98000931308875,741
"ld0274",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.229,22.373,-1.4740332754279,3.10785487469094,742
"ld0274",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.288,24.431,-1.24479479884619,3.19585281771066,743
"ld0274",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.344,25,-1.06711362160874,3.2188758248682,744
"ld0274",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.342,26,-1.07294454191953,3.25809653802148,745
"ld0274",29,2016-12-23,"S1",2017-11-07,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.373,27,-0.986176859338322,3.29583686600433,746
"ld0274",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.336,26,-1.09064411901893,3.25809653802148,747
"ld0274",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0103","24/11/2016",8.63,0.175,6.26,"","DEAD",2018-04-03,0.354,27,-1.03845836584836,3.29583686600433,748
"ld0275",29,2016-12-23,"S1",2016-12-23,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.126,18.893,-2.07147337203066,2.93879148309118,749
"ld0275",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.191,20.054,-1.65548185093551,2.99842863510173,750
"ld0275",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.215,21.335,-1.53711725085447,3.06034891663996,751
"ld0275",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.243,22.651,-1.41469383564159,3.12020400106483,752
"ld0275",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.258,22.709,-1.35479569406052,3.12276132168253,753
"ld0275",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.308,25.378,-1.17765549600856,3.23388265697472,754
"ld0275",29,2016-12-23,"S1",2017-04-28,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.354,25.456,-1.03845836584836,3.23695147159543,755
"ld0275",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.378,26.626,-0.972861083362549,3.28188818200973,756
"ld0275",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.417,26,-0.874669057183336,3.25809653802148,757
"ld0275",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.323,27,-1.13010295575948,3.29583686600433,758
"ld0275",29,2016-12-23,"S1",2017-09-21,1,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.323,27,-1.13010295575948,3.29583686600433,759
"ld0275",29,2016-12-23,"S1",2017-11-14,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.44,30,-0.82098055206983,3.40119738166216,760
"ld0275",29,2016-12-23,"S1",2017-11-14,1,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.434,29,-0.834710744881732,3.36729582998647,761
"ld0275",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.49,29.5,-0.713349887877465,3.38439026334577,762
"ld0275",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.495,31,-0.703197516413447,3.43398720448515,763
"ld0275",29,2016-12-23,"S1",2018-06-21,0,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.77,34,-0.261364764134408,3.52636052461616,764
"ld0275",29,2016-12-23,"S1",2018-06-21,1,"FK","JC","","egg0102","24/11/2016",8.62,0.142,5.49,"","ALIVE",NA,0.77,34,-0.261364764134408,3.52636052461616,765
"ld0276",29,2016-12-23,"S1",2016-12-23,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.119,18.825,-2.12863178587061,2.93518577368596,766
"ld0276",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.163,19.936,-1.81400507817537,2.99252714260504,767
"ld0276",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.189,21.284,-1.66600826392249,3.05795561673412,768
"ld0276",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.2,21.015,-1.6094379124341,3.04523646845708,769
"ld0276",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.222,22.246,-1.50507789710986,3.10216221716984,770
"ld0276",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.271,23.829,-1.30563645810244,3.1709033263191,771
"ld0276",29,2016-12-23,"S1",2017-04-28,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.345,25.282,-1.06421086195078,3.23009268007337,772
"ld0276",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.328,25.678,-1.11474167059799,3.24563459416889,773
"ld0276",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.394,27,-0.931404369684203,3.29583686600433,774
"ld0276",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","bd_mass :outlier","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.395,27,-0.928869514081015,3.29583686600433,775
"ld0276",29,2016-12-23,"S1",2017-11-14,0,"FK","JC","","egg0076","22/11/2016",9.06,0.149,5.52,"","DEAD",2018-06-21,0.566,30,-0.569161200778954,3.40119738166216,776
"ld0277",29,2016-12-23,"S1",2016-12-23,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.125,18.75,-2.07944154167984,2.93119375241642,777
"ld0277",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.193,20.501,-1.64506509007725,3.02047366544244,778
"ld0277",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.222,21.416,-1.50507789710986,3.06413830621805,779
"ld0277",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.229,21.973,-1.4740332754279,3.08981442691513,780
"ld0277",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.257,23.673,-1.35867919408692,3.16433515820701,781
"ld0277",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.289,23.237,-1.2413285908697,3.14574583587148,782
"ld0277",29,2016-12-23,"S1",2017-04-28,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.346,24.689,-1.06131650392441,3.20635780030923,783
"ld0277",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.36,25.31,-1.02165124753198,3.23119957455703,784
"ld0277",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.406,26,-0.901402119380404,3.25809653802148,785
"ld0277",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.435,26,-0.832409247893453,3.25809653802148,786
"ld0277",29,2016-12-23,"S1",2017-11-14,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.513,29,-0.667479433811368,3.36729582998647,787
"ld0277",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.573,30,-0.556869562267398,3.40119738166216,788
"ld0277",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.533,32,-0.629233854816292,3.46573590279973,789
"ld0277",29,2016-12-23,"S1",2018-06-21,0,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.806,33,-0.215671536475509,3.49650756146648,790
"ld0277",29,2016-12-23,"S1",2018-06-21,1,"FK","JC","","egg0101","24/11/2016",8.16,0.137,5.63,"","ALIVE",NA,0.806,33,-0.215671536475509,3.49650756146648,791
"ld0278",29,2016-12-23,"S1",2016-12-23,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.094,17.511,-2.36446049671213,2.86282925488976,792
"ld0278",29,2016-12-23,"S1",2017-01-05,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.301,25.279,-1.20064501423326,3.22997401153423,793
"ld0278",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.108,17.918,-2.22562405185792,2.88580579417539,794
"ld0278",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.153,20.031,-1.8773173575897,2.99728107354384,795
"ld0278",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.177,19.622,-1.73160554640831,2.9766513857412,796
"ld0278",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.252,23.308,-1.37832619147071,3.14879664928083,797
"ld0278",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.269,24.229,-1.3130438993803,3.18755026282529,798
"ld0278",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.342,24.208,-1.07294454191953,3.186683157046,799
"ld0278",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.382,26,-0.962334670375562,3.25809653802148,800
"ld0278",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.418,27,-0.872273846457381,3.29583686600433,801
"ld0278",29,2016-12-23,"S1",2017-11-07,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.501,29,-0.691149177897272,3.36729582998647,802
"ld0278",29,2016-12-23,"S1",2018-01-15,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.381,26.5,-0.964955903855436,3.27714473299218,803
"ld0278",29,2016-12-23,"S1",2018-03-06,0,"FK","JC","","egg0114","27/11/2016",7.59,0.149,5.94,"","DEAD",2018-04-03,0.444,28,-0.811930716549912,3.3322045101752,804
"ld0279",29,2016-12-23,"S1",2016-12-23,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.084,16.837,-2.47693848013882,2.82357884567566,805
"ld0279",29,2016-12-23,"S1",2017-01-05,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.3,25.669,-1.20397280432594,3.2452840381445,806
"ld0279",29,2016-12-23,"S1",2017-01-06,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.138,19.014,-1.98050159382493,2.94517554993684,807
"ld0279",29,2016-12-23,"S1",2017-01-19,0,"FK","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.163,20.288,-1.81400507817537,3.01002957825482,808
"ld0279",29,2016-12-23,"S1",2017-02-03,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.209,22.185,-1.56542102701733,3.09941638483087,809
"ld0279",29,2016-12-23,"S1",2017-03-02,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.229,22.659,-1.4740332754279,3.12055712399942,810
"ld0279",29,2016-12-23,"S1",2017-03-30,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.269,23.33,-1.3130438993803,3.14974008603334,811
"ld0279",29,2016-12-23,"S1",2017-05-26,0,"JC","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.326,25.843,-1.12085789761543,3.25203977124663,812
"ld0279",29,2016-12-23,"S1",2017-07-27,0,"FK","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.357,26,-1.0300194972025,3.25809653802148,813
"ld0279",29,2016-12-23,"S1",2017-09-21,0,"FK","JC","","egg0092","23/11/2016",7.56,0.094,4.81,"","ALIVE",NA,0.465,26,-0.765717873394781,3.25809653802148,814
